participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Mutual Friends (Tom Edit),Notes,
4301,26,1,5,Days,0,0,0,0,,,,,Suggested Post,
4301,27,7,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,28,1,9,Hours,1,1,0,0,Hispanic,,Female,,,
4301,29,5,14,Hours,1,0,0,0,Hispanic,,Female,,,
4301,30,1,1,Days,1,1,0,0,Hispanic,,Female,,,
4301,31,2,22,Hours,1,0,0,0,Hispanic,,Female,,,
4301,32,7,1,Days,0,0,0,0,,,,,Suggested Post,
4301,33,7,4,Hours,1,0,0,0,Hispanic,,Female,,,
4301,34,1,21,Hours,1,0,0,0,Hispanic,,Male,,,
4301,35,7,7,Hours,1,0,0,0,Hispanic,,Female,,,
4301,36,5,19,Hours,1,0,0,0,Hispanic,,Male,,,
4301,37,7,1,Hours,1,0,0,0,Hispanic,,Male,,,
4301,38,4,3,Days,1,0,0,0,Hispanic,,Female,,,
4301,39,1,2,Days,1,0,0,0,Hispanic,,Female,,,
4301,40,7,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,41,5,2,Days,1,0,0,0,Hispanic,,Male,,,
4301,42,7,2,Days,1,0,0,0,Hispanic,,Female,,,
4301,43,1,20,Hours,0,0,0,0,,,,,Suggested Post,
4301,44,7,3,Hours,1,0,0,0,Hispanic,,Male,,,
4301,45,3,18,Hours,1,0,0,0,Hispanic,,Male,,,
4301,46,5,10,Minutes,1,0,0,0,Hispanic,,Male,,,
4301,47,5,4,Hours,1,0,0,0,Hispanic,,Male,,,
4301,48,6,21,Hours,1,0,0,0,Hispanic,,Male,,,
4301,49,1,3,Days,1,0,0,0,Hispanic,,Female,,,
4301,50,1,2,Days,0,0,0,0,,,,,,
4301,51,2,1,Days,1,0,0,0,Hispanic,,Female,,,
4301,52,1,3,Days,1,0,0,0,Hispanic,,Female,,Suggested Post,
4301,53,2,5,Hours,1,0,0,0,Hispanic,,Female,,,
4301,54,3,2,Hours,1,0,0,0,Hispanic,,Female,,,
4301,55,3,3,Hours,1,0,0,0,Hispanic,,Female,,,
4301,56,5,10,Days,1,0,0,0,Hispanic,,Male,,Suggested Post,
4301,57,3,3,Hours,1,0,0,0,Hispanic,,Female,,,
4301,58,7,7,Hours,1,0,0,0,Hispanic,,Female,,,
4301,59,1,8,Hours,1,0,0,0,Hispanic,,Male,,,
4301,60,7,1,Hours,1,0,0,0,Hispanic,,Male,,,
8755,1,1,2,Minutes,1,1,0,0,white,,female,,,
8755,2,1,17,Minutes,1,0,0,0,white,,female,,,
8755,3,4,1,Hours,1,1,0,0,Black or African American,,male,,,
8755,4,1,22,Minutes,1,1,0,0,white,,male,,,
8755,5,1,19,Minutes,1,0,0,0,white,,female,,,
8755,6,2,3,Hours,1,1,0,0,white,,male,,,
8755,7,1,15,Minutes,1,1,0,0,asian,,male,,,
8755,8,1,4,Minutes,0,1,0,0,,,,,,
8755,9,1,19,Minutes,1,0,0,0,white,,male,,,
8755,10,6,33,Minutes,0,1,0,0,,,,,,
8755,11,5,13,Hours,1,1,0,0,white,,female,,,
8755,12,4,23,Hours,1,1,0,0,white,,male,,,
8755,13,1,13,Hours,1,1,0,0,white,,female,,,
8755,14,4,14,Hours,1,1,0,0,white,,female,,,
8755,15,5,57,Minutes,0,1,0,0,,,,,,
8755,16,3,1,Days,0,1,0,0,,,,,,
8755,17,1,2,Days,0,1,0,0,,,,,,
8755,18,5,1,Days,1,0,0,0,white,,male,,,
8755,19,2,3,Days,0,1,0,0,,,,,,
8755,20,1,20,Hours,1,1,0,0,white,,female,,,
8755,21,1,3,Days,0,1,0,0,,,,,,
8755,22,1,6,Hours,0,1,0,0,,,,,,
8755,23,1,1,Days,1,0,0,0,white,,female,,,
8755,24,1,4,Hours,1,0,0,0,white,,female,,,
8755,25,5,3,Days,0,1,0,0,,,,,,
8755,26,2,13,Minutes,1,1,0,0,asian,,male,,,
8755,27,1,25,Minutes,1,1,0,0,white,,female,,,
8755,28,6,1,Days,1,0,0,0,white,,male,,,
8755,29,2,5,Hours,1,0,0,0,white,,female,,,
8755,30,5,2,Hours,0,1,0,0,,,,,,
8755,31,5,23,Hours,0,1,0,0,,,,,,
8755,32,6,2,Days,0,1,0,0,,,,,,
8755,33,1,6,Hours,1,1,0,0,Black or African American,,male,,,
8755,34,1,1,Hours,1,1,0,0,Black or African American,,male,,,
8755,35,1,2,Hours,1,1,0,0,white,,male,,,
8755,36,1,2,Hours,1,1,0,0,white,,female,,,
8755,37,5,1,Hours,1,0,0,0,white,,male,,,
8755,38,6,,,0,1,0,0,,,,,,
8755,39,2,1,Hours,1,1,0,0,white,,female,,,
8755,40,4,1,Days,1,0,0,0,white,,female,,,
8755,41,1,23,Hours,1,1,0,0,Black or African American,,female,,,
8755,42,1,2,Hours,1,1,0,0,white,,female,,,
8755,43,1,,,0,1,0,0,,,,,,
8755,44,1,2,Hours,1,1,0,0,white,,female,,,
8755,45,1,4,Hours,1,1,0,0,asian,,female,,,
8755,46,4,3,Hours,1,0,0,0,white,,male,,,
8755,47,1,,,1,0,0,0,white,,female,,,
8755,48,1,18,Minutes,1,1,0,0,white,,female,,,
8755,49,5,1,Hours,1,0,0,0,white,,male,,,
8755,50,1,5,Hours,1,1,0,0,asian,,male,,,
8755,51,2,4,Hours,1,1,0,0,white,,male,,,
8755,52,1,28,Minutes,1,1,0,0,white,,female,,,
8755,53,4,2,Days,0,1,0,0,,,,,,
8755,54,1,23,Minutes,1,1,0,0,white,,female,,,
8755,55,5,25,Minutes,0,1,0,0,,,,,,
8755,56,5,7,Hours,0,1,0,0,,,,,,
8755,57,1,41,Minutes,1,1,0,0,white,,female,,,
8755,58,2,56,Minutes,0,1,0,0,,,,,,
8755,59,1,19,Minutes,1,1,0,0,white,,female,,,
8755,60,5,5,Hours,1,0,0,0,white,,female,,,
2207,1,5,23,Hours,0,0,0,0,White,,Female,,Celebrity Page,
2207,2,7,2,Days,1,0,0,0,White,,Male,,,
2207,3,7,2,Days,1,0,0,0,Hispanic,,Female,,,
2207,4,6,1,Hours,0,0,0,0,,,,,,
2207,5,1,2,Days,1,0,0,0,White,,Female,,,
2207,6,2,22,Hours,0,0,0,0,,,,,,
2207,7,7,2,Days,1,0,0,0,Hispanic,,Female,,,
2207,8,1,1,Hours,1,0,0,0,Hispanic,,Female,,,
2207,9,1,21,Hours,1,0,0,0,Hispanic,,Female,,"Repost of the celebrity page's post, participant uninterested a second time",
2207,10,3,3,Days,1,0,0,0,Hispanic,,Male,,,
2207,11,4,2,Days,1,0,0,0,Hispanic,,Female,,,
2207,12,1,4,Days,1,0,0,0,Hispanic,,Female,,,
2207,13,5,2,Days,1,0,0,0,Hispanic,,Female,,,
2207,14,7,2,Days,1,0,0,0,White,,Female,,,
2207,15,5,2,Days,1,0,0,0,Hispanic,,Female,,,
2207,16,7,18,Hours,1,0,0,0,Hispanic,,Female,,,
2207,17,2,4,Days,1,0,0,0,White,,Female,,,
2207,18,7,20,Hours,1,0,0,0,White,,Male,,,
2207,19,2,9,Hours,1,0,0,0,Hispanic,,Female,,,
2207,20,4,3,Days,1,0,0,0,Hispanic,,Male,,Bundled Post - 2 people shared this post,
2207,21,2,23,Hours,1,0,0,0,Hispanic,,Male,,,
2207,22,7,5,Days,1,0,0,0,Hispanic,,Male,,,
2207,23,7,20,Hours,1,0,0,0,White,,Male,,,
2207,24,4,4,Days,1,0,0,0,Hispanic,,Male,,,
2207,25,1,22,Hours,1,0,0,0,White,,Female,,,
2207,26,2,4,Days,1,0,0,0,White,,Female,,,
2207,27,2,22,Hours,1,0,0,0,Hispanic,,Male,,,
2207,28,5,12,Hours,1,0,0,0,White,,Female,,,
2207,29,4,4,Days,1,0,0,0,White,,Female,,,
2207,30,2,9,Hours,1,0,0,0,Hispanic,,Male,,,
2207,31,1,3,Days,0,0,0,0,,,,,Suggested Post,
2207,32,2,3,Days,1,0,0,0,Hispanic,,Male,,,
2207,33,1,5,Days,1,0,0,0,Hispanic,,Female,,,
2207,34,1,2,Days,1,0,0,0,Hispanic,,Male,,,
2207,35,5,2,Days,1,0,0,0,Hispanic,,Female,,Friend shared a memory,
2207,36,3,2,Hours,1,0,0,0,Hispanic,,Female,,,
2207,37,1,1,Days,1,0,0,0,Hispanic,,Male,,,
2207,38,2,3,Days,1,0,0,0,White,,Female,,,
2207,39,3,4,Days,1,0,0,0,Hispanic,,Male,,,
2207,40,2,23,Hours,1,0,0,0,Hispanic,,Female,,,
2207,41,1,20,Hours,1,0,0,0,White,,Male,,,
2207,42,5,2,Days,0,0,0,0,,,,,Suggested Post,
2207,43,2,2,Hours,1,0,0,0,Hispanic,,Female,,,
2207,44,2,11,Hours,1,0,0,0,Hispanic,,Female,,,
2207,45,3,10,Hours,1,0,0,0,White,,Female,,,
2207,46,1,3,Hours,1,0,0,0,White,,Female,,,
2207,47,2,3,Days,1,0,0,0,Hispanic,,Male,,,
2207,48,2,4,Days,1,0,0,0,Hispanic,,Female,,,
2207,49,2,6,Days,0,0,0,0,,,,,Suggested Post,
2207,50,1,10,Hours,1,0,0,0,White,,Female,,,
2207,51,1,10,Hours,1,0,0,0,Black or African American,,Male,,,
2207,52,3,20,Hours,1,0,0,0,Hispanic,,Female,,,
2207,53,1,2,Days,1,0,0,0,Black or African American,,Female,,,
2207,54,1,5,Days,1,0,0,0,White,,Female,,,
2207,55,1,3,Days,0,0,0,0,,,,,Suggested Post,
2207,56,3,3,Days,1,0,0,0,Hispanic,,Female,,,
2207,57,4,3,Days,0,0,0,0,,,,,,
2207,58,2,10,Hours,1,0,0,0,Hispanic,,Male,,,
2207,59,1,2,Days,1,0,0,0,Hispanic,,Female,,,
2207,60,3,8,Hours,1,0,0,0,White,,Female,,,
9726,1,7,23,Hours,1,1,0,0,Asian,,Male,,,
9726,2,5,7,Minutes,1,1,0,0,White,,Female,,,
9726,3,6,4,Hours,1,1,0,0,Asian,,Female,,,
9726,4,1,14,Hours,1,1,0,0,Asian,,Female,,,
9726,5,7,8,Hours,1,0,0,0,Asian,,Male,,,
9726,6,,10,Hours,1,1,0,0,White,,Female,,"Preference - Apparently the participant had seen this exact post (from this person to this group) and had saved it and shared it with their friends. FB decided to show it again? (O.o) When they first saw the post they'd have rated it a 5, but this time, seeing it again, would rate it a 3",
9726,7,4,1,Hours,1,1,0,0,White,,Female,,"Participant had desire to rate higher, but also already knew the information of the post so decided to rate lower",
9726,8,6,8,Hours,1,1,0,0,Asian,,Male,,,
9726,9,3,1,Hours,1,1,0,0,Asian,,Female,,,
9726,10,4,15,Hours,1,1,0,0,White,,Female,,,
9726,11,,3,Hours,1,1,0,0,Asian,,Male,,"Preference - Another instance of the participant having seen this exact posta second time. first viewing - 4, this viewing - 2",
9726,12,1,14,Hours,1,1,0,0,White,,Male,,,
9726,13,5,2,Days,1,1,0,0,Asian,,Female,,,
9726,14,6,3,Days,1,1,1,0,Asian,,Female,,,
9726,15,5,8,Hours,1,1,0,0,Asian,,Male,,,
9726,16,2,1,Days,1,1,0,0,Asian,,Male,,,
9726,17,7,2,Days,1,1,0,0,Asian,,Female,,,
9726,18,4,1,Days,1,0,1,0,White,,Female,,,
9726,19,,2,Days,1,1,0,0,White,,Female,,"Preference - Another instance of the participant having seen this exact posta second time. first viewing - 1, this viewing - 1",
9726,20,6,4,Days,1,1,0,0,White,,Female,,"""_____ and _____ commented""",
9726,21,5,3,Days,1,1,0,0,White,,Female,,,
9726,22,2,19,Minutes,1,1,0,0,Asian,,Male,,,
9726,23,,20,Hours,1,1,0,0,Asian,,Female,,"Preference - ANOTHER instance of the participant having seen this exact posta second time. first viewing - 6, this viewing - 4",
9726,24,7,16,Hours,1,1,0,0,White,,Male,,,
9726,25,7,2,Days,1,1,0,0,White,,Female,,,
9726,26,4,1,Days,1,1,0,0,White,,Male,,,
9726,27,2,5,Days,1,0,0,0,White,,Female,,"Preference - Participant saw this person post this content in a group they are in together, first time seeing it on the person's wall",
9726,28,2,2,Days,1,1,0,0,Asian,,Female,,,
9726,29,4,1,Days,1,1,0,0,Asian,,Female,,,
9726,30,1,4,Minutes,1,1,0,0,Asian,,Female,,,
9726,31,1,43,Minutes,1,1,0,0,White,,Female,,,
9726,32,6,2,Days,1,1,0,0,Asian,,Female,,,
9726,33,5,1,Days,1,1,0,0,Asian,,Male,,,
9726,34,5,53,Minutes,1,0,0,0,Hispanic,,Male,,,
9726,35,6,1,Days,1,1,0,0,Hispanic,,Female,,,
9726,36,6,4,Hours,1,0,1,0,White,,Female,,,
9726,37,2,1,Days,1,1,0,0,White,,Female,,,
9726,38,6,55,Minutes,1,1,0,0,Asian,,Female,,,
9726,39,1,9,Minutes,1,1,0,0,Asian,,Female,,,
9726,40,2,20,Minutes,1,1,0,0,White,,Female,,,
9726,41,6,7,Hours,1,1,0,0,Asian,,Female,,,
9726,42,1,2,Days,1,1,0,0,Asian,,Male,,,
9726,43,6,4,Hours,1,1,0,0,White,,Female,,"""_____ commented""; Participant has already been very engaged with this post (heated comment fight), but appreciated that FB is showing that somone else commented.",
9726,44,6,16,Hours,1,1,0,0,Asian,,Male,,,
9726,45,2,8,Minutes,1,1,0,0,White,,Male,,,
9726,46,5,30,Minutes,1,1,0,0,Asian,,Male,,,
9726,47,7,13,Hours,1,1,0,0,Black or African American,,Female,,,
9726,48,7,36,Minutes,1,1,0,0,White,,Female,,,
9726,49,7,1,Days,1,1,0,0,Asian,,Male,,,
9726,50,2,5,Hours,1,1,0,0,White,,Female,,,
9726,51,2,26,Minutes,1,0,0,0,White,,Female,,,
9726,52,3,3,Hours,1,1,0,0,White,,Male,,,
9726,53,1,4,Hours,1,1,0,0,White,,Female,,,
9726,54,2,23,Minutes,1,0,0,0,Asian,,Female,,,
9726,55,1,9,Hours,1,0,0,0,White,,Female,,,
9726,56,6,3,Days,1,1,0,0,Asian,,Male,,,
9726,57,4,1,Days,1,1,0,0,Asian,,Female,,,
9726,58,7,8,Minutes,1,1,0,0,White,,Male,,,
9726,59,5,2,Days,1,1,0,0,White,,Male,,,
9726,60,3,2,Minutes,1,1,0,0,Hispanic,,Female,,,
3163,1,4,1,Days,1,1,0,0,Asian,,Female,,,
3163,2,1,1,Hours,1,0,0,0,White,,Female,,"Friend A - this Friend appeared a lot on the participant's feed, I've indicated their posts thusly",
3163,3,4,5,Days,1,0,0,0,Asian,,Female,,One friend wishing another a Happy Birthday,
3163,4,4,5,Days,1,0,0,0,Asian,,Female,,"Same birthday person, different friend posting",
3163,5,1,1,Days,1,0,0,0,White,,Female,,Friend A,
3163,6,3,1,Days,1,0,0,0,White,,Female,,Friend A,
3163,7,4,43,Minutes,1,0,0,0,Asian,,Female,,Shared Memory,
3163,8,6,2,Hours,1,1,0,0,Asian,,Male,,,
3163,9,7,26,Minutes,1,1,0,0,Hispanic,,Female,,,
3163,10,7,17,Hours,0,0,1,0,,,,,"Page A - this Page appeared a lot on the participant's feed, I've indicated their posts thusly",
3163,11,1,1,Days,1,0,0,0,White,,Female,,Friend A,
3163,12,6,20,Hours,1,1,0,0,White,,Female,,,
3163,13,1,5,Days,1,0,0,0,White,,Female,,"Same birthday person, different friend posting",
3163,14,6,19,Minutes,1,1,0,0,White,,Male,,,
3163,15,1,3,Days,1,0,0,0,White,,Female,,Friend A,
3163,16,5,3,Days,1,1,0,0,White,,Male,,,
3163,17,1,6,Days,1,0,0,0,White,,Female,,Friend A,
3163,18,3,2,Days,0,0,0,0,,,,,"Event - Post about an event, but not an event invite",
3163,19,1,5,Hours,1,0,0,0,White,,Female,,Friend A,
3163,20,7,3,Days,0,0,0,0,White,,Male,,Celebrity A's Page,
3163,21,5,3,Days,1,0,0,0,White,,Female,,Friend A,
3163,22,5,1,Days,1,0,0,0,White,,Female,,"""_____ was tagged""",
3163,23,7,3,Days,0,0,0,0,,,,,Page A,
3163,24,5,1,Hours,1,0,0,0,Black or African American,,Female,,,
3163,25,5,1,Days,1,0,1,0,Black or African American,,Female,,,
3163,26,4,1,Hours,0,0,0,0,,,,,,
3163,27,7,2,Days,1,1,1,0,Asian,,Male,,,
3163,28,1,3,Days,1,0,1,0,Black or African American,,Female,,,
3163,29,7,3,Days,0,0,0,0,,,,,"Page B - this Page appeared a lot on the participant's feed, I've indicated their posts thusly",
3163,30,3,4,Days,1,0,0,0,White,,Female,,Friend A,
3163,31,7,1,Days,0,0,0,0,White,,Male,,Celebrity A's Page,
3163,32,1,2,Days,1,0,0,0,White,,Female,,Friend A,
3163,33,7,3,Days,0,0,1,0,,,,,Page A,
3163,34,7,2,Days,0,0,0,0,,,,,Page B,
3163,35,7,3,Days,1,1,0,0,Asian,,Female,,,
3163,36,7,15,Hours,1,0,1,0,Asian,,Male,,,
3163,37,6,4,Hours,0,0,0,0,,,,,,
3163,38,7,2,Days,1,1,0,0,White,,Male,,,
3163,39,7,16,Hours,0,0,0,0,White,,Male,,Celebrity A's Page,
3163,40,2,3,Days,0,0,0,0,,,,,,
3163,41,7,2,Days,1,1,0,0,Hispanic,,Male,,,
3163,42,7,2,Days,0,0,0,0,,,,,Page A,
3163,43,1,22,Hours,1,0,0,0,Black or African American,,Male,,"""_____ was tagged""",
3163,44,1,2,Days,1,0,0,0,White,,Female,,Friend A,
3163,45,7,1,Days,1,1,0,0,White,,Male,,,
3163,46,1,23,Hours,1,0,0,0,White,,Female,,Friend A,
3163,47,1,3,Days,1,0,0,0,White,,Female,,Friend A,
3163,48,7,2,Days,0,0,0,0,White,,Male,,Celebrity A's Page,
3163,49,1,2,Days,1,0,0,0,White,,Female,,Friend A,
3163,50,7,2,Days,0,0,0,0,,,,,Page A,
3163,51,1,8,Minutes,0,0,0,0,,,,,,
3163,52,7,2,Days,0,0,0,0,,,,,Page B,
3163,53,6,22,Minutes,1,1,0,0,Asian,,Male,,,
3163,54,3,4,Days,1,0,0,0,White,,Female,,Friend A,
3163,55,7,4,Days,0,0,0,0,White,,Male,,Celebrity A' Page,
3163,56,7,3,Days,1,1,0,0,Asian,,Male,,,
3163,57,7,3,Days,1,1,0,0,White,,Male,,,
3163,58,6,1,Days,0,0,0,0,,,,,,
3163,59,1,3,Days,1,0,0,0,White,,Male,,"""_____ was tagged""",
3163,60,1,23,Hours,1,0,0,0,White,,Female,,Friend A,
6604,1,3,15,Hours,1,1,0,0,White,,Male,,,
6604,2,2,17,Hours,1,1,0,0,White,,Female,,,
6604,3,2,16,Hours,1,0,0,0,White,,Male,,,
6604,4,6,4,Hours,1,1,0,0,White,,Female,,,
6604,5,2,3,Hours,0,1,0,0,,,,,,
6604,6,1,1,Days,1,1,0,0,White,,Female,,,
6604,7,3,3,Hours,1,1,1,0,White,,Female,,,
6604,8,1,18,Hours,1,1,0,0,Black or African American,,Female,,,
6604,9,2,1,Minutes,1,1,0,0,White,,Male,,,
6604,10,3,1,Days,0,0,0,0,,,,,"Page A - this Page appeared a lot on the participant's feed, I've indicated their posts thusly",
6604,11,6,1,Days,1,0,0,0,White,,Female,,,
6604,12,1,20,Hours,1,1,0,0,White,,Male,,,
6604,13,3,3,Hours,1,1,0,0,White,,Male,,,
6604,14,1,3,Hours,1,1,0,0,Black or African American,,Female,,,
6604,15,3,1,Days,0,0,0,0,,,,,Page A,
6604,16,3,2,Days,0,0,0,0,,,,,,
6604,17,3,1,Days,0,0,0,0,,,,,,
6604,18,4,2,Days,0,0,0,0,,,,,,
6604,19,1,1,Days,1,1,0,0,Asian,,Male,,,
6604,20,3,54,Minutes,0,0,0,0,,,,,,
6604,21,1,4,Hours,1,1,0,0,White,,Male,,,
6604,22,2,8,Hours,1,1,0,0,White,,Female,,,
6604,23,3,1,Days,0,0,0,0,,,,,Page A,
6604,24,3,2,Days,1,1,0,0,White,,Female,,,
6604,25,3,1,Days,0,0,0,0,,,,,Page A,
6604,26,2,21,Hours,1,1,0,0,Hispanic,,Male,,,
6604,27,3,1,Days,0,0,0,0,,,,,,
6604,28,2,18,Minutes,1,1,0,0,White,,Female,,,
6604,29,1,3,Days,1,1,0,0,White,,Female,,,
6604,30,3,3,Days,0,0,0,0,,,,,,
6604,31,1,18,Hours,1,1,0,0,White,,Female,,,
6604,32,4,1,Days,1,0,0,0,White,,Female,,,
6604,33,3,23,Hours,0,0,0,0,,,,,,
6604,34,2,5,Hours,0,0,0,0,,,,,,
6604,35,3,18,Hours,0,0,0,0,,,,,,
6604,36,3,19,Hours,1,0,0,0,White,,Female,,,
6604,37,3,58,Minutes,0,0,0,0,,,,,,
6604,38,2,8,Minutes,1,1,1,0,White,,Female,,,
6604,39,1,1,Days,1,1,0,0,Hispanic,,Female,,,
6604,40,1,7,Minutes,1,1,0,0,Black or African American,,Male,,,
6604,41,3,1,Days,0,0,0,0,,,,,,
6604,42,3,1,Days,0,0,0,0,,,,,,
6604,43,1,3,Days,1,1,0,0,White,,Male,,,
6604,44,1,22,Hours,0,0,0,0,,,,,,
6604,45,3,2,Days,0,0,0,0,,,,,,
6604,46,1,4,Minutes,1,1,0,0,White,,Male,,,
6604,47,3,1,Days,0,0,0,0,,,,,,
6604,48,4,16,Hours,1,0,0,0,White,,Female,,,
6604,49,3,2,Days,0,0,0,0,,,,,Bundled Post - 2 pages shared a post,
6604,50,1,18,Minutes,0,0,0,0,,,,,,
6604,51,5,19,Hours,1,0,0,0,White,,Female,,,
6604,52,1,2,Days,1,1,0,0,White,,Female,,,
6604,53,4,20,Hours,1,0,0,0,Black or African American,,Female,,,
6604,54,1,45,Minutes,1,1,0,0,White,,Male,,,
6604,55,1,4,Hours,1,1,0,0,White,,Female,,,
6604,56,4,9,Hours,1,0,0,0,Black or African American,,Female,,,
6604,57,1,1,Days,1,1,0,0,White,,Male,,,
6604,58,1,2,Days,1,1,0,0,White,,Female,,Bundled Post - Person posted the same thing in two different groups.,
6604,59,1,19,Hours,1,1,0,0,White,,Female,,,
6604,60,1,4,Minutes,1,1,0,0,Hispanic,,Female,,,
2177,1,6,4,Hours,1,0,0,0,White,,Female,,,
2177,2,5,3,Hours,1,0,0,0,White,,Female,,,
2177,3,3,2,Hours,0,0,0,0,,,,,,
2177,4,4,4,Hours,1,0,0,0,White,,Female,,,
2177,5,7,4,Hours,1,1,0,0,Asian,,Female,,,
2177,6,6,1,Days,0,0,1,0,,,,,,
2177,7,7,22,Hours,0,0,0,0,,,,,,
2177,8,6,19,Hours,1,0,0,0,White,,Female,,,
2177,9,6,20,Hours,0,0,0,0,,,,,,
2177,10,4,15,Hours,0,0,0,0,,,,,Suggested Post,
2177,11,7,9,Hours,0,0,0,0,,,,,,
2177,12,6,1,Days,0,0,0,0,,,,,,
2177,13,7,2,Hours,0,0,1,0,,,,,,
2177,14,6,23,Hours,0,0,0,0,,,,,,
2177,15,6,1,Days,0,0,0,0,,,,,,
2177,16,7,4,Hours,1,1,0,0,White,,Female,,,
2177,17,6,19,Hours,0,0,0,0,,,,,,
2177,18,7,1,Days,0,0,0,0,,,,,,
2177,19,6,1,Days,0,0,0,0,,,,,Suggested Post,
2177,20,3,13,Hours,1,0,0,0,White,,Female,,,
2177,21,5,23,Hours,0,0,0,0,,,,,Suggested Post,
2177,22,4,3,Hours,0,0,0,0,,,,,,
2177,23,6,41,Minutes,0,0,0,0,,,,,,
2177,24,3,16,Hours,1,0,0,0,White,,Female,,,
2177,25,3,2,Days,0,0,0,0,,,,,Suggested Post,
2177,26,3,1,Days,0,0,0,0,,,,,,
2177,27,5,20,Hours,1,0,0,0,White,,Female,,,
2177,28,6,14,Hours,0,0,0,0,,,,,,
2177,29,3,1,Days,0,0,0,0,,,,,Suggested Post,
2177,30,3,1,Days,1,0,0,0,Black or African American,,Female,,,
2177,31,5,4,Hours,1,0,0,0,White,,Male,,,
2177,32,6,1,Days,1,1,0,0,Hispanic,,Female,,,
2177,33,7,5,Hours,0,0,0,0,,,,,,
2177,34,7,22,Hours,0,0,0,0,,,,,,
2177,35,6,6,Hours,0,0,0,0,,,,,Suggested Post,
2177,36,5,23,Hours,0,0,0,0,,,,,,
2177,37,5,2,Days,0,0,1,0,,,,,,
2177,38,1,2,Days,1,0,0,0,Asian,,Male,,Suggested Post,
2177,39,3,22,Hours,0,0,0,0,,,,,,
2177,40,7,17,Hours,0,0,0,0,,,,,,
2177,41,7,1,Days,0,0,0,0,,,,,,
2177,42,3,20,Hours,0,0,0,0,,,,,Suggested Post,
2177,43,3,1,Days,0,0,0,0,,,,,,
2177,44,3,23,Hours,0,0,0,0,,,,,,
2177,45,6,9,Hours,1,1,0,0,White,,Female,,,
2177,46,5,2,Days,0,0,0,0,,,,,Suggested Post,
2177,47,4,16,Hours,0,0,0,0,,,,,,
2177,48,6,1,Days,0,0,0,0,,,,,,
2177,49,7,17,Hours,0,0,0,0,,,,,,
2177,50,5,1,Days,0,0,0,0,,,,,Suggested Post,
2177,51,4,1,Days,0,0,0,0,,,,,,
2177,52,3,18,Hours,1,1,0,0,White,,Female,,,
2177,53,2,2,Minutes,0,0,0,0,,,,,,
2177,54,6,3,Days,1,1,0,0,White,,Female,,,
2177,55,5,12,Hours,0,0,0,0,,,,,,
2177,56,4,2,Days,0,0,0,0,,,,,Suggested Post,
2177,57,6,18,Hours,0,0,0,0,,,,,,
2177,58,6,1,Days,0,0,0,0,,,,,,
2177,59,7,1,Days,0,0,0,0,,,,,Suggested Post,
2177,60,6,22,Hours,0,0,0,0,,,,,,
2138,1,4,1,Days,1,1,0,0,Asian,,Male,,,
2138,2,2,2,Hours,1,1,0,0,Asian,,Male,,,
2138,3,1,54,Minutes,1,1,0,0,White,,Female,,,
2138,4,3,21,Hours,1,0,0,0,White,,Female,,,
2138,5,3,6,Days,1,0,0,0,Asian,,Female,,,
2138,6,2,2,Hours,0,0,0,0,,,,,,
2138,7,2,1,Days,1,0,0,0,White,,Male,,,
2138,8,3,8,Hours,1,1,0,0,Asian,,Female,,,
2138,9,1,16,Hours,1,1,0,0,Asian,,Female,,,
2138,10,2,6,Days,1,0,0,0,White,,Female,,,
2138,11,4,4,Days,1,0,0,0,Asian,,Male,,,
2138,12,3,6,Days,1,0,0,0,Asian,,Female,,,
2138,13,3,4,Days,1,0,0,0,White,,Female,,,
2138,14,3,4,Days,1,0,0,0,Black or African American,,Male,,,
2138,15,5,3,Days,1,1,0,0,Asian,,Male,,,
2138,16,3,1,Days,1,1,0,0,Asian,,Female,,,
2138,17,5,4,Days,1,1,0,0,White,,Male,,,
2138,18,1,2,Days,1,1,0,0,White,,Male,,,
2138,19,4,3,Days,1,1,0,0,Asian,,Female,,,
2138,20,2,1,Days,1,1,0,0,Asian,,Female,,,
2138,21,1,2,Days,1,1,0,0,White,,Male,,,
2138,22,1,2,Hours,1,0,0,0,White,,Female,,,
2138,23,4,4,Days,1,1,0,0,Asian,,Male,,,
2138,24,2,6,Days,1,0,0,0,Asian,,Female,,,
2138,25,5,3,Days,1,1,0,0,Asian,,Male,,,
2138,26,4,3,Days,1,1,0,0,Asian,,Male,,,
2138,27,3,2,Days,1,1,0,0,Asian,,Female,,,
2138,28,1,1,Days,1,1,0,0,White,,Male,,,
2138,29,1,4,Days,1,0,0,0,Asian,,Female,,,
2138,30,3,1,Days,1,1,0,0,Asian,,Male,,,
2138,31,1,3,Hours,1,1,0,0,White,,Male,,,
2138,32,2,1,Days,1,1,0,0,Asian,,Female,,,
2138,33,5,2,Days,1,0,0,0,Asian,,Male,,,
2138,34,3,2,Hours,1,0,0,0,White,,Male,,,
2138,35,4,2,Hours,1,1,0,0,Asian,,Female,,,
2138,36,1,18,Hours,1,1,0,0,Asian,,Female,,,
2138,37,2,10,Hours,1,0,0,0,Asian,,Female,,,
