participant_id,order,familiarity (1-7),mutual_friends,race_RA_1,race_RA_2,gender,Notes,,manual_diag
9907,23,3,49,White,Asian,Female,,,0
9907,24,1,29,Asian,,Male,,,0
9907,25,1,46,White,,Male,,,0
9907,26,1,24,White,,Male,,,0
9907,27,2,52,White,,Male,,,0
9907,28,7,23,Hispanic,,Male,Added,,0
9907,29,1,15,White,,Male,,,0
9907,30,1,19,White,,Male,,,0
9907,31,1,10,Asian,,Female,,,0
9907,32,2,49,Asian,,Male,,,0
9907,33,1,30,White,,Male,,,0
9907,34,4,28,Asian,,Female,Added,,0
9907,35,1,76,Asian,,Female,,,0
9907,36,1,61,Asian,,Female,,,0
9907,37,1,132,Asian,,Male,,,0
9907,38,1,30,Asian,,Female,,,0
9907,39,1,41,White,,Female,,,0
9907,40,7,36,White,,Male,Added,,0
9907,41,7,40,White,,Male,Added,,0
9907,42,1,80,Black or African American,,Female,,,0
9907,43,3,88,Asian,,Female,Added,,0
9907,44,2,68,Black or African American,,Female,,,0
9907,45,1,24,Asian,,Female,,,0
9907,46,1,49,White,,Female,,,0
9907,47,4,19,Asian,,Female,Added,,0
9907,48,1,54,Asian,,Female,,,0
9907,49,1,58,Black or African American,,Female,,,0
9907,50,1,71,White,,Female,,,0
9907,51,1,30,White,,Female,,,0
9907,52,4,30,Asian,,Female,,,0
9907,53,1,14,,,,Unidentifiable,,0
9907,54,1,15,Asian,,Male,,,0
9907,55,1,66,White,,Female,,,0
9907,56,2,105,White,Black or African American,Female,,,0
9907,57,1,38,Asian,,Female,,,0
9907,58,1,11,White,,Female,,,0
9907,59,1,30,White,,Male,,,0
9907,60,1,58,Asian,,Female,,,0
9706,1,1,5,white,,female,,,0
